Sample.ID,Lat,Long,Cropping.Season,Region,CO2,Humidity,PEV,Rainfall,Temp,Grain.As,Grain.Se,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Se,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Straw.Cu,Soil.As,Soil.Se,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.Cu,Soil.pH,Soil.Clay,SOM
24VINIF_30_#2,11.09,108.1317,Winter season,South Central,423.08,67.50564263,7.762435143,4.574222478,26.75781977,0.115141031,0.006040969,934.3039299,206.4913074,5.179127614,6.103748252,0.396861715,6.264729588,0.122108261,67.88878021,453.4302508,61.68068875,106.9695752,138.7809129,0.521964765,7.337492306,3.903501671,16586.9006,99.76325013,45.26398472,66.16874051,18250.91991,9.90,4.71,16.91661668,2.409333333
24VINIF_31_#2,18.185833,106.260556,Summer season,North Central ,421.3875,71.57208722,5.326976389,3.920619967,25.11893685,0.055768205,0.183292755,920.4579322,226.1535464,4.178778237,,,0.904088598,,64.84477775,762.4368311,560.3280623,142.9148097,514.3625491,0.167507772,1.57367835,1.989859429,11900.86461,121.8250565,261.8566288,48.350875,4756.658589,1.24,3.73,0.586666667,10.14
24VINIF_32_#2,18.221944,106.166389,Summer season,North Central ,421.3875,73.98655886,4.485466726,4.321260269,24.9804746,0.094290631,,845.5426115,138.4532998,6.143887933,,,0.806333785,,70.05338613,331.3195792,308.245839,232.1881439,372.5879664,0.577577255,2.314997023,4.07685211,16379.69029,75.82693029,141.8969887,116.0234141,7971.388176,6.10,3.73,7.535478713,6.396
24VINIF_33_#2,18.442296,105.793697,Summer season,North Central ,421.3875,76.69648891,4.325059979,4.38705922,24.84913261,0.060789953,,959.9510736,149.4256218,5.096599279,,,0.797030744,,70.52708353,743.6418863,406.0398944,219.2862072,134.5984209,0.794395191,5.371821685,2.800799747,23403.6664,174.2481182,159.2933694,64.93902348,13042.86136,8.49,4.5,14.87405038,6.916
24VINIF_34_#2,17.609686,106.52654,Summer season,North Central ,421.3875,75.49150034,5.049453722,4.158820377,24.77592076,0.103590422,0.060800995,767.7985111,120.2896329,3.784426066,,,0.659742715,1.371120411,178.6213846,360.2658183,310.1883501,207.128732,209.8125202,0.660768473,1.328069251,4.341017959,17105.60615,69.57440642,245.3432117,29.41520703,7989.001564,6.22,3.77,9.218156369,4.628
24VINIF_35_#2,17.040186,107.03082,Summer season,North Central ,421.3875,71.07573882,5.732173986,4.422030004,25.57078628,0.025974925,,624.1747556,85.61405736,3.207213793,,,0.386124711,0.610182117,75.08082029,657.9726134,634.7496576,216.6060301,254.126011,2.263467732,3.192865376,2.362874136,28506.19427,159.2345252,210.2836769,48.02403497,19601.51469,8.99,3.63,5.686032138,9.308
24VINIF_36_#2,16.998111,107.05383,Summer season,North Central ,421.3875,70.77839809,6.087482154,4.315276296,25.47385398,0.154686991,0.248075709,907.6407072,130.5861902,6.636473603,,,0.354881308,,68.39584124,702.3703192,304.9011783,229.6820738,141.17299,0.340448705,2.092884163,5.548380022,23281.82045,93.22021921,35.40441598,67.42287623,11301.8346,7.18,4.1,16.39836016,6.292
24VINIF_37_#2,16.817865,107.12543,Summer season,North Central ,421.3875,70.37660148,5.431880059,4.401438645,25.67760249,0.037423322,0.122995138,848.155669,125.590006,3.315121938,,,1.39764288,0.374501808,110.0635847,1171.641268,485.977833,148.8021505,460.955625,0.420241045,4.404084937,3.96648159,34441.14468,197.5052654,158.1801552,47.53800749,17916.90662,11.60,3.8,21.91780822,8.632
24VINIF_38_#2,16.73785,107.20303,Summer season,North Central ,421.3875,71.47756605,5.457551829,4.698243515,26.13800779,0.04912974,0.186378289,773.6761024,118.9078604,5.174266699,,,0.712586605,0.124585593,86.93369546,763.4272857,333.9412607,197.0676689,212.5377315,0.437362402,1.489654887,2.844338413,19926.17445,103.5495194,205.1591259,61.29229151,8467.449108,7.93,3.78,5.451713396,8.58
24VINIF_39_#2,16.337874,107.76263,Summer season,North Central ,421.3875,79.14661472,5.07583756,5.692346602,25.82544518,0.022760122,,665.6902489,123.3228154,1.568864142,,,1.332083,,48.24924733,725.204691,623.5790411,168.1993878,174.2348659,0.969073245,2.838469766,4.051546593,36941.39467,163.6935413,556.2251495,74.81800687,11548.09708,6.46,4.08,8.435852373,13.624
24VINIF_40_#2,16.269312,107.87677,Summer season,North Central ,421.3875,83.38087789,4.729389345,6.784015154,25.16463545,,,724.454358,124.7303565,10.29505898,,,0.553628717,,80.94866095,610.9246162,553.2124624,760.208141,405.3091656,1.218495745,4.243124512,7.146521522,43965.8969,249.4349248,196.5547534,116.0534743,20771.29251,9.46,3.82,8.346456693,8.164
24VINIF_41_#2,15.91104,108.25679,Summer season,South Central,421.3875,76.07505347,4.657555389,5.186097279,26.10148712,0.052702499,,746.9670943,92.77713283,7.277505437,,,1.075500817,,84.72341113,579.4541232,528.5097468,629.6952054,153.5628637,2.232024218,6.987652587,4.276100265,45404.1157,178.7859065,194.8933674,171.0653768,25509.88241,17.80,4.28,19.39418175,8.58
24VINIF_42_#2,15.888881,108.166693,Summer season,South Central,421.3875,74.88091716,4.582518197,4.995346517,25.90734532,0.040830515,0.060998401,721.6521886,112.8923312,4.392722064,,,1.286401576,0.614683986,85.01070709,422.2857004,321.6125176,273.1928856,240.8042851,1.1523079,6.138193659,4.951374625,41411.67667,137.3655181,217.2147092,125.2342529,22898.199,13.50,3.89,6.753812636,8.84
24VINIF_43_#2,15.796422,108.3195,Summer season,South Central,421.3875,73.61271592,4.670843123,4.753297839,25.8027906,0.018588286,,811.5647419,128.6734183,6.8428493,,,0.353480461,0.123237175,50.46633947,683.995205,381.4502733,382.4077668,138.3865345,1.192117536,0.501917577,1.231382009,11193.34971,123.1315155,227.8560813,82.73055922,5332.525179,1.07,3.96,7.835471277,2.86
24VINIF_44_#2,15.741518,108.36715,Summer season,South Central,421.3875,73.61271592,4.670843123,4.753297839,25.8027906,0.097867843,,720.7926566,100.6734748,5.869117085,,,0.119978143,0.122155445,25.19755003,773.3694229,381.9992786,299.2239824,99.68662638,0.764021671,0.434928362,1.109356427,13771.22318,64.63119359,145.4994251,43.33402236,5309.541237,2.78,4,18.05458362,5.304
24VINIF_45_#2,15.649022,108.41647,Summer season,South Central,421.3875,74.58919801,4.723526418,4.695337011,26.0468412,0.087740698,0.120163143,513.8053958,88.19002352,8.5545474,,,1.040598935,0.123358551,28.52223148,219.1670802,330.6487367,485.6672513,131.9380692,0.930340054,1.501241023,1.233807581,11679.50122,29.08754343,141.7071075,163.6774525,8720.811326,7.38,4.08,8.088235294,2.808
24VINIF_46_#2,15.618908,108.48202,Summer season,South Central,421.3875,74.58919801,4.723526418,4.695337011,26.0468412,0.003737652,,781.8349497,117.6246821,6.498266273,,,0.37529168,0.245347795,46.41985755,668.3954235,732.0241798,647.6245483,103.9069351,2.613436916,1.170196001,1.602830819,15291.83406,54.12686533,169.1489251,38.1842756,6765.12136,5.64,4.56,10.03584229,4.68
24VINIF_47_#2,16.551086,107.61759,Summer season,North Central ,421.3875,78.84970374,5.314153659,6.316585552,25.46104676,0.041053771,,1079.087309,164.4085606,7.844668888,,,0.589685707,0.2455081,35.94185338,674.320239,634.5659255,312.1077839,124.2932969,1.798146689,6.735491316,3.486757251,29846.63728,191.3342304,460.8568227,131.4117515,21756.32293,11.54,3.79,8.368435852,8.58
24VINIF_48_#2,16.690086,107.39898,Summer season,North Central ,421.3875,75.04948086,5.063717556,5.629081343,25.78195497,0.078430561,,887.9626625,109.6749713,7.046255473,,,0.224066192,0.245990277,45.06483163,748.6752673,490.5950117,337.0365397,115.5541672,1.40130403,0.305648431,1.592901316,7553.001605,87.16356692,371.3942249,19.99477062,2123.193561,2.81,4.34,8.139534884,9.776
24VINIF_49_#2,17.02845,107.03518,Summer season,North Central ,421.3875,71.07573882,5.732173986,4.422030004,25.57078628,0.029559949,0.06072239,862.4306262,149.2003164,3.515503396,,,0.853162838,0.122954891,129.318678,740.9345532,533.5952245,188.2727499,641.8255145,0.991846989,3.441664145,4.058286102,26345.39123,125.4674254,125.545379,35.19672825,20046.33023,6.72,3.67,7.770700637,4.42
24VINIF_50_#2,17.558086,106.54263,Summer season,North Central ,421.3875,74.69012165,6.258214125,4.20956268,24.5910938,,0.05921055,801.9158225,136.0369507,5.299531874,,,0.231926453,0.122995138,101.2818291,718.1636993,396.4042731,277.1664087,386.316935,0.565373763,1.656809148,11.01696728,28092.90281,170.0730601,221.1597381,68.54496363,15768.13134,9.30,3.86,11.19873817,5.876
24VINIF_51_#2,18.165274,106.28257,Summer season,North Central ,421.3875,71.57208722,5.326976389,3.920619967,25.11893685,0.018867745,,644.7646642,104.8606751,7.988863215,,,0.643615134,0.247774578,42.3392166,304.7326122,624.6105892,602.4279054,212.9854534,1.439573102,4.709707226,5.061912522,36279.16057,139.5132321,181.1929032,106.4415909,16723.01444,6.53,3.59,21.19788021,7.488
24VINIF_52_#2,18.378783,105.95463,Summer season,North Central ,421.3875,76.45469672,4.376480824,4.560725127,24.79216101,0.052166624,0.061236986,669.9144143,101.6081802,3.307757189,,,1.040278065,0.122874476,53.00431018,410.658048,752.8184307,162.6601146,164.6930541,0.604049172,2.188560849,1.596134121,9245.383772,45.91185129,254.6075219,21.16878369,4975.039326,2.03,4,5.084745763,3.9
24VINIF_53_#2,19.158712,105.63965,Summer season,North Central ,421.3875,80.21695103,5.885592875,3.784618391,24.30343448,,,786.0318151,63.31311359,5.680728314,,,0.515876659,,56.46907214,794.6263393,426.6791499,426.8597476,99.5532542,1.350281087,4.330833488,3.418679394,24547.31359,176.6853706,163.6055965,333.4162815,17027.42479,4.44,4.53,10.15228426,6.448
24VINIF_54_#2,19.179551,105.66854,Summer season,North Central ,421.3875,80.21695103,5.885592875,3.784618391,24.30343448,0.134140352,,816.165412,166.0943188,6.265741161,,,0.612081726,0.491930235,639.4282599,565.9205537,513.9709251,685.4018623,477.9221723,1.990426507,7.382451855,4.060833045,38326.72763,183.0771367,133.4852829,747.326684,27933.81927,6.78,5.92,33.38,4.472
24VINIF_55_#2,19.359159,105.7061,Summer season,North Central ,421.3875,81.87357439,7.259680827,3.899880859,24.24426206,0.011394816,,594.0061088,157.2908956,4.101212851,,,0.808002489,,83.93989669,660.4248565,490.4309458,268.4854691,136.0496813,0.606340346,3.107074157,2.077082361,24688.16619,87.90158842,116.9346173,78.40207596,12405.48677,3.88,5.05,12.41900648,5.044
24VINIF_56_#2,10.76916,105.35875,Summer season,South,417.5325,80.28557281,6.658559545,4.502936873,27.33455787,0.077564743,,682.5855785,160.9575481,8.778823025,3.420839728,1.235165007,0.521389651,,307.1402868,365.9315289,204.9406851,264.6270757,338.6559103,0.923005927,7.431933181,6.755053405,50343.75903,252.9444696,380.651205,89.03259262,55383.5561,20.76,4.28,5.27256479,12.896
24VINIF_57_#2,10.65651,105.39851,Summer season,South,417.5325,80.6688929,6.184638219,4.47334423,27.38395747,0.095884945,,658.424749,180.0354734,6.409320234,2.882272003,1.21935167,0.511730209,,162.9058682,282.359194,156.2116206,166.4546751,254.6427362,1.768171396,9.624603309,8.079298877,41746.88545,203.58648,169.5778869,159.564573,45926.99156,18.03,4.11,8.933454877,11.336
24VINIF_58_#2,10.62356,105.41257,Summer season,South,417.5325,80.6688929,6.184638219,4.47334423,27.38395747,0.040018324,,634.170668,154.9631415,6.094632254,,0.876704251,0.344482089,0.120635158,197.8405629,285.7850693,104.4415393,202.5973062,234.0955928,0.646449677,7.449772388,8.404508744,48411.59902,247.2718633,233.0047318,53.98062362,53258.12315,19.42,4.16,8.585858586,14.092
24VINIF_59_#2,10.65714,105.78298,Summer season,South,417.5325,80.6688929,6.184638219,4.47334423,27.38395747,0.026909731,,660.6707935,165.4067627,8.077396679,,0.875067302,0.440213477,0.243013484,165.8750696,290.1930803,205.6177413,184.7431957,276.1569255,1.02659713,7.783047338,9.619218694,42949.59439,255.2463525,601.4445706,8.9990356,47249.86231,13.99,3.82,9.071038251,20.41
24VINIF_62_#2,10.71194,105.53962,Summer season,South,417.5325,80.28557281,6.658559545,4.502936873,27.33455787,0.066137915,,682.4741274,206.9003668,6.893418052,0.593338013,1.065790961,0.560853072,,261.7638417,386.7209553,200.6388731,272.3560713,310.9601418,1.036549588,5.863647128,7.273176313,35352.48278,277.9532366,423.1131235,4.874340651,38893.00868,12.61,4.14,9.195402299,13.26
23VINIF_1_#3,10.105651,105.894707,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.077193975,,3492.668018,1380.825258,25.27887513,14.98674921,1.765805322,0.604537528,,579.7102324,932.58476,932.58476,770.6619173,372.8540833,2.891658934,7.19,4.41,63416.64,277.92,1379.08,68.1,14949.63,14.73,4.22,33.64990503,15.34
23VINIF_2_#3,10.071678,105.927982,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.082063253,,3479.866772,1376.26468,16.47793357,14.08122167,1.619052838,0.747092154,,254.2202011,929.5924099,929.5924099,727.4434384,210.6157873,1.968342198,7.54,1.7,63987.61,273.08,1656.03,76.28,14477.76,19.07,4.45,26.08956417,15.34
23VINIF_3_#3,10.073358,105.992213,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.053593036,,3530.254181,1328.10787,18.46353817,19.97187823,1.716096384,0.566369673,,222.2152707,1048.217746,1048.217746,243.0041529,272.4969623,1.925097203,6.26,,60583.45,287.47,1277.52,73.58,15193.06,20.15,3.99,30.68772491,11.05
23VINIF_4_#3,10.142449,106.021702,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.01006681,,3629.969293,1608.428148,20.76554417,19.48496297,2.486226284,0.522102228,,401.6120973,2134.969092,2134.969092,795.196091,330.2064517,3.683304999,8.66,0.34,65727.2,391.81,2018.68,76.89,14064.15,20.40,4.98,37.19256149,17.68
23VINIF_5_#3,10.075267,106.170488,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.157428695,,3232.971141,1179.099374,16.39741354,19.92231235,1.023803217,4.091791763,,493.4537997,1555.88471,1555.88471,567.6924557,433.1486225,1.598533957,10.65,,64198.97,490.1,961.32,181.56,30261.21,18.90,4.38,15.79526142,9.49
23VINIF_6_#3,10.124319,106.564796,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.127282518,,3157.27965,1178.19552,11.88541337,25.71253133,0.334038706,1.725879107,,441.2049646,1150.753409,1150.753409,233.4231997,913.1168718,0.728399545,12.1,0.78,70568.05,337.38,1348.78,88.22,23007.43,17.34,4.15,36.81790925,14.04
23VINIF_7_#3,10.107323,106.635391,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.326586095,,3301.531678,1250.865091,17.71749245,19.29220989,2.455389638,5.117907866,,240.3116303,839.6410258,839.6410258,318.3092699,413.7815135,1.804538125,16.03,0.29,60279.5,431.16,1186.9,155.25,39052.94,22.84,3.88,38.97220556,23.01
23VINIF_8_#3,9.973552,106.225258,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.063639752,,3755.064858,1413.515578,27.11261427,25.79323289,2.295892718,1.540690456,,136.2343648,1276.649448,1276.649448,665.3296163,185.2070208,1.781715883,9.32,0.05,87630.05,444.07,1191.53,81.99,21531.93,27.37,4.31,41.29522287,18.85
23VINIF_9_#3,9.924547,106.22625,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.087265315,,3168.044563,1203.311381,16.61395634,20.98877433,1.256362863,1.898110706,,267.6928694,1703.829883,1703.829883,286.1118648,263.9312648,1.063046043,9.13,,56598.66,324.41,859.67,72.32,24821.92,18.56,3.97,45.79542046,6.24
23VINIF_10_#3,9.65005,105.984802,Winter season,South,418.945,83.40964399,5.975848838,5.20733623,27.1893186,0.117232788,,3566.933853,1279.028411,16.76339695,22.88557021,1.812653547,2.512364976,,316.729129,1249.833209,1249.833209,376.6793643,350.2693371,3.230078334,8.33,0.63,53213.53,500.21,960.06,108.65,24280.23,22.62,4.07,36.41814911,8.84
23VINIF_11_#3,9.689919,106.014351,Winter season,South,418.945,83.40964399,5.975848838,5.20733623,27.1893186,0.105511619,,3582.320966,1448.923626,25.45109289,17.65504162,1.896626358,2.428121328,,238.5363975,1891.16869,1891.16869,660.6540822,262.7156526,2.255201116,12.88,0.29,73140.87,512.62,944.98,325.12,36863.24,21.68,4.37,44.43111378,7.02
23VINIF_12_#3,9.42337,105.569122,Winter season,South,418.945,82.80226392,5.81177517,5.490499971,27.27898978,0.013422413,,3154.462608,1151.406949,17.0436147,23.20689128,1.561048975,0.867079318,0.113877567,544.0055829,1295.41947,1295.41947,488.7987513,369.1380818,2.027216332,7.06,1.45,79700.98,192.81,1217.18,133.96,21182.54,19.55,3.82,39.93603838,9.75
23VINIF_13_#3,9.54904,105.583595,Winter season,South,418.945,83.16450685,5.64868477,5.293425533,27.23660431,0.008434377,,3483.589868,1269.076686,25.82549673,13.86915493,2.820116353,0.655999311,,195.2608499,1426.859005,1426.859005,1070.919767,205.4337524,4.963319275,12.99,,73295.5,582.74,993.42,270.22,33823.34,22.14,3.83,36.39272146,5.98
23VINIF_14_#3,9.443055,105.47467,Winter season,South,418.945,82.80226392,5.81177517,5.490499971,27.27898978,0.041868853,,3302.067651,1307.199086,22.9486905,15.54708747,2.121746575,0.631815336,0.037886044,359.1602897,1324.129766,1324.129766,897.8294182,340.1298522,2.32563929,8.44,1.02,86472.31,265.79,1774.12,145.87,18764.25,20.67,3.21,41.77493504,12.74
23VINIF_15_#3,9.147098,105.063591,Winter season,South,418.945,82.80134603,5.928979504,5.815550255,27.35798097,0.028471724,,3365.644413,1437.139195,23.63431424,22.71855162,2.266242868,0.549117357,,375.3798129,2060.750446,2060.750446,973.7529403,506.0974478,3.585483419,5.98,,80896.79,179.91,1341.42,157.33,19659.19,41.02,3.67,39.32853717,11.83
23VINIF_16_#3,9.111818,105.021156,Winter season,South,418.945,82.80134603,5.928979504,5.815550255,27.35798097,0.093411522,,3136.268096,1183.457667,23.23844053,23.22518205,1.260158901,1.152700069,,174.6406256,1173.501925,1173.501925,500.3199983,253.9899076,1.728154331,6.97,1.16,82025.08,201.73,1016.99,228.19,28751.62,21.24,4.11,41.69498301,8.45
23VINIF_17_#3,9.082084,104.985374,Winter season,South,418.945,82.96862529,6.117598785,5.724652483,27.38413019,0.023493753,,3697.091979,1549.260404,29.27594765,20.78248211,2.574501906,0.552546786,,636.3402926,1194.786476,1194.786476,851.1858706,295.4849083,3.13564686,5.77,,87715.8,250.37,1262.46,269.91,23946.13,20.24,4.41,43.62945938,12.09
23VINIF_18_#3,9.070286,104.932758,Winter season,South,418.945,82.96862529,6.117598785,5.724652483,27.38413019,0.015071581,,3516.500613,1329.913128,28.36752954,16.29181051,1.911872175,1.162388945,0.455490963,1414.938802,1538.352641,1538.352641,1136.026998,747.5498243,2.4594069,11.76,1.99,81234.87,300.08,1769.47,437.83,33482.52,20.03,4.11,36.78896331,8.06
23VINIF_19_#3,9.312471,104.926918,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.077039895,,4136.0247,1254.504208,23.15688124,19.33501386,1.370287297,0.700712795,,857.6749239,1616.043365,1616.043365,535.8138073,692.2554223,0.837168826,11.38,,62422.41,274.81,3999.57,486.02,37787.95,17.22,5.07,23.39298211,9.62
23VINIF_20_#3,9.31353,104.885193,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.070200456,,3531.972001,1193.971156,15.86284135,15.32371706,0.363965614,0.914976182,,252.2788834,493.4855376,493.4855376,786.9742496,394.1754621,0.664913295,9.91,0.05,76198.37,182.64,1681.9,230.45,25836,19.47,4.15,36.38544582,12.35
23VINIF_21_#3,9.36745,104.875175,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.078873287,,3582.999775,1437.281747,15.33267726,24.39327776,1.239650176,1.466056094,,293.9953552,798.2388231,798.2388231,451.1728729,375.3046983,1.130632829,13.36,0.9,76310.74,247.4,1367.6,166.81,29248.67,17.76,4.15,38.79612039,11.05
